year,drug_name,drug_link,drug_info,indication,stn,manufacturer,manufacturer_info,license_num,approval_date,biologics_id
2021,VAXNEUVANCE,https://www.fda.gov/vaccines-blood-biologics/vaccines/vaxneuvance,    Pneumococcal 15-valent Conjugate Vaccine,"Indicated for active immunization for the prevention of invasive disease caused by Streptococcus pneumoniae serotypes 1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F, 22F, 23F and 33F in adults 18 years of age and older.",125741/0,Merck Sharp &amp; Dohme Corp.,"Merck Sharp & Dohme Corp.    351 N. Sumneytown Pike    P.O. Box 1000    UG2D-68    North Wales, PA 19454     Lic. # 0002",0002,2021-07-16,411
2021,TicoVac,https://www.fda.gov/vaccines-blood-biologics/ticovac,    Tick-Borne Encephalitis Vaccine,Indicated for active immunization to prevent tick-borne encephalitis (TBE) in individuals 1 year of age and older.,125740/0,Pfizer Ireland Pharmaceuticals 235 East 42nd Street,"Pfizer Ireland Pharmaceuticals 235 East 42nd Street    219/9/69    New York, NY 10017     Lic. # 2060",2060,2021-08-13,412
2021,Source Plasma,,,For further manufacturing of injectable products under License No. 2255,125751/0,"ABO Holdings, Inc.","ABO Holdings, Inc.    2030 Main Street, Suite 1650    Irvine, CA 92614     Lic. # 2255",2255,2021-08-20,413
2021,COMIRNATY,https://www.fda.gov/vaccines-blood-biologics/comirnaty,"    COVID-19 Vaccine, mRNA",Indicated for active immunization to prevent coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in individuals 16 years of age and older.,125742/0,BioNTech Manufacturing GmbH,"BioNTech Manufacturing GmbH    Pfizer Inc.    235 East 42nd Street    New York, NY 10017     Lic. # 2229",2229,2021-08-23,414
2021,Source Plasma,,,For further manufacturing of injectable products under License No. 2260,125756/0,"BioTek America, LLC","BioTek America, LLC    5750 Johnston Street, Suite 302    Lafayette, LA 70503     Lic. # 2260",2260,2021-09-24,415
2021,RETHYMIC,https://www.fda.gov/vaccines-blood-biologics/rethymic,    Allogeneic processed Thymus Tissue,Indicated for immune reconstitution in pediatric patients with congenital athymia.,125685/0,Enzyvant Therapeutics GmbH,"Enzyvant Therapeutics GmbH    300 Morris Street, 7th Floor    Durham, NC 27701     Lic. # 2100",2100,2021-10-08,416
2021,Prehevbrio,https://www.fda.gov/vaccines-blood-biologics/prehevbrio,    Prehebrio     Trehebri     Hepatitis B Vaccine (Recombinant),Indicated for prevention of infection caused by all known subtypes of hepatitis B virus in adults 18 years and older.,125737/0,VBI Vaccines (Delaware) Inc.,"VBI Vaccines (Delaware) Inc.    Biologics Consulting Group, Inc.    1555 King Street    Suite 300    Alexandria, VA 22314     Lic. # 2219",2219,2021-11-30,417
2022,SPIKEVAX,https://www.fda.gov/vaccines-blood-biologics/spikevax,"    COVID-19 Vaccine, mRNA",Active immunization to prevent coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in individuals 18 years of age and older,125752/0,"ModernaTX, Inc.","ModernaTX, Inc.    200 Technology Square    Cambridge, MA 02139     Lic. # 2256",2256,2022-01-31,418
2022,CARVYKTI,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/carvykti,    ciltacabtagene autoleucel,"Is indicated for the treatment of adult patients with relapsed or refractory multiple myeloma after four or more prior lines of therapy, including a proteasome inhibitor, an immunomodulatory agent, and an anti-CD38 monoclonal antibody.",125746/0,"Janssen Biotech, Inc.","Janssen Biotech, Inc.    920 US Highway 202    P.O. Box 300    Raritan, NJ 08869     Lic. # 1864",1864,2022-02-28,419
2022,"Anti-Human Globulin Anti-C3d FFMU, Murine Monoclonal",https://www.fda.gov/vaccines-blood-biologics/anti-human-globulin-anti-c3d-ffmu-murine-monoclonal,    Anti-Human Globulin (Murine Monoclonal) (For Further Manufacturing Use),"Indicated for further manufacturing use in the production of Anti-IgG, -C3d Anti-Human Globulin under a Shared Manufacturing Agreement with Diagnostic Grifols, S.A.",125708/0,Diagast,"Diagast    NAMSA    400 Highway 169 South, Suite 500    Minneapolis, MN 55426     Lic. # 1744",1744,2022-05-20,420
2022,"Anti-Human Globulin Anti-C3d FFMU, Murine Monoclonal",https://www.fda.gov/vaccines-blood-biologics/anti-human-globulin-anti-c3d-ffmu-murine-monoclonal,    Anti-Human Globulin (Murine Monoclonal) (For Further Manufacturing Use),"Indicated for further manufacturing use in the production of Anti-IgG, -C3d Anti-Human Globulin under a Shared Manufacturing Agreement with Diagnostic Grifols, S.A.",125707/0,Diagast,"Diagast    NAMSA    400 Highway 169 South, Suite 500    Minneapolis, MN 55426     Lic. # 1744",1744,2022-05-20,421
2022,"DG Gel 8 Direct Coombs (Anti-IgG, -C3d)",https://www.fda.gov/vaccines-blood-biologics/dg-gel-8-direct-coombs-anti-igg-c3d,    Anti-Human Globulin (Rabbit/Murine Monoclonal),Indicated for use with the DG Gel System to detect in vivo coating of human red blood cells with IgG and C3d (direct antiglobulin test).,125705/0,"Diagnostic Grifols, S.A.","Diagnostic Grifols, S.A.    Avda. de la Gerneralitat, 152    Sant Cugat del Valles    Barcelona 08174    Spain     Lic. # 1887",1887,2022-05-20,422
2022,DG Gel 8 Direct Coombs (Anti-C3d),https://www.fda.gov/vaccines-blood-biologics/dg-gel-8-direct-coombs-anti-c3d,    Anti-Human Globulin (Murine Monoclonal),Indicated for use with the DG Gel System to detect in vivo coating of human red blood cells with C3d (direct antiglobulin test).,125711/0,"Diagnostic Grifols, S.A.","Diagnostic Grifols, S.A.    Avda. de la Gerneralitat, 152    Sant Cugat del Valles    Barcelona 08174    Spain     Lic. # 1887",1887,2022-05-20,423
2022,PRIORIX,https://www.fda.gov/vaccines-blood-biologics/priorix,"    Measles, Mumps and Rubella Vaccine Live","Indicated for active immunization for the prevention of measles, mumps, and rubella in individuals 12 months of age and older.",125748/0,GlaxoSmithKline Biologicals SA,"GlaxoSmithKline Biologicals SA    1250 South Collegeville Road    Collegeville,    PA 19426     Lic. # 1617",1617,2022-06-03,424
2022,Alinity s Anti-HCV II Reagent Kit,https://www.fda.gov/vaccines-blood-biologics/alinity-s-anti-hcv-ii-assay,"    Hepatitis C Virus (E coli, Recombinant) NS3 Helicase Antigens and Synthetic Core Peptide","Intended to screen individual human donors, including volunteer donors of whole blood and blood components, and other living donors for the presence of anti- HCV. The assay is also intended for use in testing serum and plasma specimens to screen organ donors when specimens are obtained while the donor's heart is still beating, and in testing serum and EDTA plasma specimens to screen cadaveric (nonheart- beating) donors. It is not intended for use on cord blood specimens.",125759/0,Abbott GmbH,"Abbott GmbH    Abbott Laboratories    Dept T3M2, Bldg. AP20    100 Abbott Park Road    Abbott Park, IL 60064     Lic. # 2095",2095,2022-07-15,425
2022,ZYNTEGLO,https://www.fda.gov/vaccines-blood-biologics/zynteglo,    betibeglogene autotemcel,Indicated for the treatment of adult and pediatric patients with ß-thalassemia who require regular red blood cell (RBC) transfusions.,125717/0,"bluebird bio, Inc.","bluebird bio, Inc.    455 Grand Union Blvd    Somerville, MA 02145     Lic. # 2160",2160,2022-08-17,426
2022,SKYSONA,https://www.fda.gov/vaccines-blood-biologics/skysona,    elivaldogene autotemcel,"Indicated to slow the progression of neurologic dysfunction in boys 4-17 years of age with early, active cerebral adrenoleukodystrophy (CALD).",125755/0,"bluebird bio, Inc.","bluebird bio, Inc.    455 Grand Union Blvd    Somerville, MA 02145     Lic. # 2160",2160,2022-09-16,427
2022,HEMGENIX,https://www.fda.gov/vaccines-blood-biologics/vaccines/hemgenix,    etranacogene dezaparvovec-drlb,"Indicated for treatment of adults with Hemophilia B (congenital Factor IX deficiency) who: currently use Factor IX prophylaxis therapy, or have current or historical life-threatening hemorrhage, or have repeated, serious spontaneous bleeding episodes.",125772/0,CSL Behring LLC,"CSL Behring LLC    1020 First Avenue    P.O. Box 61501    King of Prussia, PA 19406-0901     Lic. # 1767",1767,2022-11-22,428
2022,REBYOTA,https://www.fda.gov/vaccines-blood-biologics/vaccines/rebyota,"    fecal microbiota, live-jslm","Indicated for the prevention of recurrence of Clostridioides difficile infection (CDI) in individuals 18 years of age and older, following antibiotic treatment for recurrent CDI.",125739/0,Ferring Pharmaceuticals Inc.,"Ferring Pharmaceuticals Inc.    2660 Patton Road    Roseville, MN 55113     Lic. # 2112",2112,2022-11-30,429
2022,ADSTILADRIN,https://www.fda.gov/vaccines-blood-biologics/cellular-gene-therapy-products/adstiladrin,    nadofaragene firadenovec,Indicated for the treatment of adult patients with high-risk Bacillus Calmette-Guérin (BCG)-unresponsive non-muscle invasive bladder cancer (NMIBC) with carcinoma in situ (CIS) with or without papillary tumors.,125700/0,Ferring Pharmaceuticals A/S,"Ferring Pharmaceuticals A/S    ICON Clinical Research LLC    4130 Parklake Avenue, Suite 400    Raleigh, NC 27612     Lic. # 2222",2222,2022-12-16,430
2022,Platelets,,,"To manufacture Apheresis Platelets, Platelet Additive Solution (PAS-C) Added, Leukocytes Reduced, Psoralen–Treated, collected on the --------(b)(4)----- ------ (b)(4)-------- and pathogen reduced using the ---(b)(4)--- -----(b)(4)---------------- ------ for Platelets.",125766/0,"Secure Transfusion Solutions, Inc.","Secure Transfusion Solutions, Inc.    611 Gateway Boulevard, Suite 120    South San Francisco, CA 94080      Lic. # 2285",2285,2022-12-23,431
2023,Source Plasma,,,Indicated for further manufacturing of injectable products,125765/0,Pelican Plasma,"Pelican Plasma    8910 Linwood Avenue    Shreveport, LA 71106     Lic. # 2283",2283,2023-01-17,432
2023,Source Plasma,,,Indicated for further manufacturing of injectable and noninjectable products,125767/0,Olgam Life LLC,"Olgam Life LLC    1104 Fulton Street    Brooklyn, NY 11238     Lic. # 2287",2287,2023-01-19,433
2023,Source Plasma,,,Indicated for further manufacturing of injectable products,125762/0,"Join Parachute, LLC","Join Parachute, LLC    210 Barton Springs Drive, #550    Austin, TX 78704     Lic. # 2273",2273,2023-01-25,434
2023,ALTUVIIIO,https://www.fda.gov/vaccines-blood-biologics/altuviiio,"    antihemophilic factor (recombinant), Fc-VWF-XTEN fusion protein-ehtl",Indicated for use in adults and children with Hemophilia A (congenital Factor VIII deficiency) for: (1) Routine prophylaxis to reduce the frequency of bleeding episodes; (2) On-demand treatment and control of bleeding episodes; and (3) Perioperative management of bleeding.,125771/0,"Bioverativ Therapeutics, Inc.","Bioverativ Therapeutics, Inc.    55 Corporate Drive    Bridgewater, NJ 08807     Lic. # 2078",2078,2023-02-22,435
2023,Source Plasma,,,Indicated for further manufacturing of injectable and non-injectable products.,125790/0,"Clinical Research Technologies, Inc. (CRT)","Clinical Research Technologies, Inc. (CRT)    1068 Broadway    El Cajon, CA 92021     Lic. # 2316",2316,2023-02-23,436
2023,OMISIRGE,https://www.fda.gov/vaccines-blood-biologics/omisirge,    omidubicel-onlv,Indicated for use in adults and pediatric patients 12 years and older with hematologic malignancies who are planned for umbilical cord blood transplantation following myeloablative conditioning to reduce the time to neutrophil recovery and the incidence of infection.,125738/0,Gamida Cell Ltd.,"Gamida Cell Ltd.    116 Huntington Ave., 7th floor    Boston, MA 02116     Lic. # 2223",2223,2023-04-17,437
2023,VOWST,https://www.fda.gov/vaccines-blood-biologics/vowst,"    fecal microbiota spores, live-brpk",To prevent the recurrence of Clostridioides difficile infection (CDI) in individuals 18 years of age and older following antibacterial treatment for recurrent CDI (rCDI).,125757/0,"Seres Therapeutics, Inc.","Seres Therapeutics, Inc.    200 Sidney Street    Cambridge, MA 02139     Lic. # 2262",2262,2023-04-26,438
2023,AREXVY,https://www.fda.gov/vaccines-blood-biologics/arexvy,"    Respiratory Syncytial Virus Vaccine, Adjuvanted",Indicated for active immunization for the prevention of lower respiratory tract disease caused by respiratory syncytial virus in individuals 60 years of age and older.,125775/0,GlaxoSmithKline Biologicals,"GlaxoSmithKline Biologicals    14200 Shady Grove Road    Rockville, MD 20850     Lic. # 1617",1617,2023-05-03,439
2023,VYJUVEK,https://www.fda.gov/vaccines-blood-biologics/vyjuvek,    beremagene geperpavec-svdt,Indicated for treatment of wounds in patients 6 months of age and older with dystrophic epidermolysis bullosa with mutation(s) in the collagen type VII alpha 1 chain (COL7A1) gene.,125774/0,"Krystal Biotech, Inc.","Krystal Biotech, Inc.    2100 Wharton Street, Suite 701    Pittsburgh, PA 15203     Lic. # 2301",2301,2023-05-19,440
2023,ABRYSVO,https://www.fda.gov/vaccines-blood-biologics/abrysvo,    Respiratory Syncytial Virus Vaccine,Indicated for active immunization for the prevention of lower respiratory tract disease (LRTD) caused by respiratory syncytial virus (RSV) in individuals 60 years of age and older.,125769/0,Pfizer Inc.,"Pfizer Inc.    500 Arcola Road    Collegeville, PA 19426     Lic. # 2001",2001,2023-05-31,441
2023,Elecsys HIV Duo,https://www.fda.gov/vaccines-blood-biologics/elecsys-hiv-duo,    Elecsys HIV Duo,"Elecsys HIV Duo is intended to screen individual human donors, including volunteer donors of whole blood, blood components and source plasma. The assay is also intended to be used to screen organ, tissue and cell donors, when donor samples are obtained while the donor's heart is still beating. It is not intended for use on cord blood specimens.",125778/0,Roche Diagnostics,"Roche Diagnostics    9115 Hague Road    Indianapolis, IN 46250     Lic. # 2305",2305,2023-06-13,442
2023,ELEVIDYS,https://www.fda.gov/vaccines-blood-biologics/tissue-tissue-products/elevidys,    delandistrogene moxeparvovec-rokl,Indicated for treatment of ambulatory pediatric patients aged 4 through 5 years with Duchenne muscular dystrophy (DMD) with a confirmed mutation in the DMD gene.,125781/0,"Sarepta Therapeutics, Inc.","Sarepta Therapeutics, Inc.    215 First Street    Cambridge, MA 02142     Lic. # 2308",2308,2023-06-22,443
2023,LANTIDRA,https://www.fda.gov/vaccines-blood-biologics/lantidra,    donislecel-jujn,Indicated for the treatment of adults with Type 1 diabetes who are unable to approach target HbA1c because of current repeated episodes of severe hypoglycemia despite intensive diabetes management and education.,125734/0,CellTrans Inc.,"CellTrans Inc.    2201 W. Campbell Park Drive, Suite 23    Chicago, IL 60612     Lic. # 2213",2213,2023-06-28,444
2023,ROCTAVIAN,https://www.fda.gov/vaccines-blood-biologics/roctavian,    valoctocogene roxaparvovec-rvox,Valoctocogene roxaparvovec-rvox is an adeno-associated virus vector-based gene therapy indicated for the treatment of adults with severe hemophilia A (congenital factor VIII deficiency with factor VIII activity <1 IU/dL) without pre-existing antibodies to adeno-associated virus serotype 5 detected by an FDA-approved test.,125720/0,BioMarin Pharmaceutical Inc.,"BioMarin Pharmaceutical Inc.    105 Digital Drive    Novato, CA 94949     Lic. # 1649",1649,2023-06-29,445
2023,CYFENDUS,https://www.fda.gov/vaccines-blood-biologics/vaccines/cyfendus,"    Anthrax Vaccine Adsorbed, Adjuvanted",Indicated for post-exposure prophylaxis of disease following suspected or confirmed exposure to Bacillus anthracis in persons 18 through 65 years of age when administered in conjunction with recommended antibacterial drugs.,125761/0,Emergent Product Development Gaithersburg Inc.,"Emergent Product Development Gaithersburg Inc.    300 Professional Drive    Gaithersburg, MD 20879     Lic. # 2089",2089,2023-07-20,446
