year,year_approval_count,drug_name,active_ingredient,approval_date,approved_use,drug_link,press_release,drug_trials_snapshot
2023,6,Lamzede,velmanase alfa-tycv,2023-02-16,To treat non-central nervous system manifestations of alpha-mannosidosis,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761278s000lbl.pdf,,
2023,7,Filspari,sparsentan,2023-02-17,To reduce proteinuria in adults with primary immunoglobulin A nephropathy at risk of rapid disease progressionDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216403s000lbl.pdf,,https://www.fda.govhttps://www.fda.gov/drugs/drug-trials-snapshots-filspari
2023,8,Skyclarys,omaveloxolone,2023-02-28,To treat Friedrich’s ataxiaDrug Trials Snapshots,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216718Orig1s000lbl.pdf,,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-skyclarys
2023,9,Zavzpret,zavegepant,2023-03-09,To treat migraine,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216386s000lbl.pdf,,
2023,10,Daybue,trofinetide,2023-03-10,To treat Rett syndrome,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217026s000lbl.pdf,,
2023,11,Zynyz,retifanlimab-dlwr,2023-03-22,To treat metastatic or recurrent locally advanced Merkel cell carcinoma,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761334s000lbl.pdf,,
2023,12,Rezzayo,rezafungin,2023-03-22,To treat candidemia and invasive candidiasis,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217417s000lbl.pdf,,
2023,13,Joenja,leniolisib,2023-03-24,To treat activated phosphoinositide 3-kinase delta syndromeDrug Trials Snapshots,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217759s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-joenja
2023,14,Qalsody,tofersen,2023-04-25,To treat amyotrophic lateral sclerosis in adults who have a SOD1 gene mutation,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/215887s000lbl.pdf,,
2023,15,Elfabrio,pegunigalsidase alfa-iwxj,2023-05-09,To treat confirmed Fabry disease,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761161s000lbl.pdf,,
2023,16,Veozah,fezolinetant,2023-05-12,To treat moderate to severe hot flashes caused by menopausePress Release,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216578s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-novel-drug-treat-moderate-severe-hot-flashes-caused-menopause,
2023,17,Miebo,perfluorhexyloctane,2023-05-18,To treat signs and symptoms of dry eye disease,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216675s000lbl.pdf,,
2023,18,Epkinly,epcoritamab-bysp,2023-05-19,To treat relapsed or refractory diffuse large B-cell lymphoma (not otherwise specified) and high-grade B-cell lymphoma after two or more lines of systemic therapy,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761324s000lbl.pdf,,
2023,19,Xacduro,"sulbactam, durlobactam",2023-05-23,To treat hospital-acquired bacterial pneumonia and ventilator-associated bacterial pneumonia caused by susceptible isolates of Acinetobacter baumannii-calcoaceticus complexPress Release,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216974Orig1s000Correctedlbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-pneumonia-caused-certain-difficult-treat-bacteria,
2023,20,Paxlovid,"nirmatrelvir, ritonavir",2023-05-25,To treat mild-to-moderate COVID-19 in adults at high risk for progression to severe COVID-19Press ReleaseDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217188s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-first-oral-antiviral-treatment-covid-19-adults,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-paxlovid
2023,21,Posluma,flotufolastat F 18,2023-05-25,To use with positron emission tomography imaging in certain patients with prostate cancerDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216023s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshot-posluma
2023,22,Inpefa,sotagliflozin,2023-05-26,​To treat heart failure,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216203s000lbl.pdf,,
2023,23,Columvi,glofitamab-gxbm,2023-06-15,"To treat diffuse large B-cell lymphoma, not otherwise specified, or large B-cell lymphoma arising from follicular lymphoma after two or more lines of systemic therapyDrug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761309s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-columvi
2023,24,Litfulo,ritlecitinib,2023-06-23,To treat severely patchy hair lossDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/215830s000lbl.pdf,,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-litfulo
2023,25,Rystiggo,rozanolixizumab-noli,2023-06-26,To treat generalized myasthenia gravis in adults who are anti-acetylcholine receptor- or anti-muscle-specific tyrosine kinase antibody-positiveDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761286s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-rystiggo
2023,26,Ngenla,somatrogon-ghla,2023-06-27,To treat growth failure due to inadequate secretion of endogenous growth hormoneDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761184Orig1s000Corrected_lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-ngenla
2023,27,Beyfortus,nirsevimab-alip,2023-07-17,To prevent respiratory syncytial virus (RSV) lower respiratory tract diseasePress ReleaseDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761328s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-new-drug-prevent-rsv-babies-and-toddlers,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-beyfortus
2023,28,Vanflyta,quizartinib,2023-07-20,To use as part of a treatment regimen for newly diagnosed acute myeloid leukemia that meets certain criteriaDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216993s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-vanflyta
2023,29,Xdemvy,lotilaner,2023-07-25,To treat Demodex blepharitis,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217603s000lbl.pdf,,
2023,30,Zurzuvae,zuranolone,2023-08-04,To treat postpartum depression Press ReleaseDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217369s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-first-oral-treatment-postpartum-depression,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-zurzuvae
2023,31,Izervay,avacincaptad pegol,2023-08-04,To treat geographic atrophy secondary to age-related macular degeneration,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217225s000lbl.pdf,,
2023,32,Talvey,talquetamab-tgvs,2023-08-09,To treat adults with relapsed or refractory multiple myeloma who have received at least four prior therapies,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761342s000lbl.pdf,,
2023,33,Elrexfio,elranatamab-bcmm,2023-08-14,To treat adults with relapsed or refractory multiple myeloma who have received at least four prior lines of therapy,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761345Orig1s000lbl.pdf,,
2023,34,Sohonos,palovarotene,2023-08-16,To reduce the volume of new heterotopic ossification in adults and pediatric patients (aged 8 years and older for females and 10 years and older for males) with fibrodysplasia ossificans progressiva,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/215559s000lbl.pdf,,
2023,35,Veopoz,pozelimab-bbfg,2023-08-18,"To treat patients 1 year old and older with CD55-deficient protein-losing enteropathy (PLE), also known as CHAPLE disease",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761339s000lbl.pdf,,
2023,36,Aphexda,motixafortide,2023-09-08,To use with filgrastim (G-CSF) to mobilize hematopoietic stem cells to the peripheral blood for collection and subsequent autologous transplantation in patients with multiple myelomaDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217159s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-aphexda
2023,37,Ojjaara,momelotinib,2023-09-15,To treat intermediate or high-risk myelofibrosis in adults with anemia,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216873s000lbl.pdf,,
2023,38,Exxua,gepirone,2023-09-22,To treat major depressive disorder,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/021164s000lbl.pdf,,
2023,39,Pombiliti,cipaglucosidase alfa-atga,2023-09-28,To treat late-onset Pompe diseaseDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761204s000lbl.pdf,,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-pombiliti
2023,40,Rivfloza,nedosiran,2023-09-29,To lower urinary oxalate levels in patients 9 years and older with primary hyperoxaluria type 1 and relatively preserved kidney functionDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/215842s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-rivfloza
2023,41,Velsipity,etrasimod,2023-10-12,To treat moderately to severely active ulcerative colitis in adults,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216956s000lbl.pdf,,
2023,42,Zilbrysq,zilucoplan,2023-10-17,To treat generalized myasthenia gravis in adults who are anti-acetylcholine receptor (AChR) antibody positive,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216834s000lbl.pdf,,
2023,43,Bimzelx,bimekizumab,2023-10-17,To treat moderate to severe plaque psoriasis in adults who are candidates for systemic therapy or phototherapyDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761151s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-bimzelx
2023,44,Agamree,vamorolone,2023-10-26,To treat Duchenne muscular dystrophyDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/215239s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-agamree
2023,45,Omvoh,mirikizumab-mrkz,2023-10-26,To treat ulcerative colitis,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761279s000lbl.pdf,,
2023,46,Loqtorzi,toripalimab-tpzi,2023-10-27,To treat recurrent or metastatic nasopharyngeal carcinoma when used together with or following other therapies,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761240s000lbl.pdf,,
2023,47,Fruzaqla,fruquintinib,2023-11-08,"To treat refractory, metastatic colorectal cancerDrug Trials Snapshot",https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217564s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-fruzaqla
2023,48,Defencath,"taurolidine, heparin",2023-11-15,To reduce the incidence of catheter-related bloodstream infections in adults with kidney failure receiving chronic hemodialysis through a central venous catheter,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/214520s000lbl.pdf,,
2023,49,Augtyro,repotrectinib,2023-11-15,To treat ROS1-positive non-small cell lung cancerDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/218213s000lbl.pdf,,https://www.fda.gov/drugs/development-approval-process-drugs/drug-trials-snapshots-augtyro
2023,50,Ryzneuta,efbemalenograstim alfa-vuxw,2023-11-16,To treat neutropeniaDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761134s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-ryzneuta
2023,51,Truqap,capivasertib,2023-11-16,To treat breast cancer that meets certain disease criteria,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/218197s000lbl.pdf,,
2023,52,Ogsiveo,nirogacestat,2023-11-27,To treat adults with progressing desmoid tumors who require systemic treatmentDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217677s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-ogsiveo
2023,53,Fabhalta,iptacopan,2023-12-05,To treat paroxysmal nocturnal hemoglobinuria,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/218276s000lbl.pdf,,
2023,54,Filsuvez,birch triterpenes,2023-12-18,To treat wounds associated with dystrophic and junctional epidermolysis bullosaDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/215064s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-filsuvez
2023,55,Wainua,eplontersen,2023-12-21,To treat polyneuropathy of hereditary transthyretin-mediated amyloidosisDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217388s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-wainua
2024,1,Zelsuvmi,berdazimer,2024-01-05,To treat molluscum contagiosumDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217424s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-zelsuvmi
2024,2,Exblifep,"cefepime, enmetazobactam",2024-02-22,To treat complicated urinary tract infections,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/216165s000lbl.pdf,,
2024,3,Letybo,letibotulinumtoxinA-wlbg,2024-02-29,To temporarily improve the appearance of moderate-to-severe glabellar linesDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761225s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-letybo
2024,4,Tevimbra,tislelizumab-jsgr,2024-03-13,To treat unresectable or metastatic esophageal squamous cell carcinomaDrug Trials Snapshot,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761232Orig1s000lbl.pdf,,https://www.fda.gov/drugs/drug-approvals-and-databases/drug-trials-snapshots-tevimbra
2024,5,Rezdiffra,resmetirom,2024-03-14,To treat noncirrhotic non-alcoholic steatohepatitis with moderate to advanced liver scarringPress Release,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217785s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-first-treatment-patients-liver-scarring-due-fatty-liver-disease,
2024,6,Tryvio,aprocitentan,2024-03-19,To treat hypertension,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217686s000lbl.pdf,,
2024,7,Duvyzat,givinostat,2024-03-21,To treat Duchenne muscular dystrophy in individuals aged 6 years and olderPress Release,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217865Orig1s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-nonsteroidal-treatment-duchenne-muscular-dystrophy,
2024,8,Winrevair,sotatercept-csrk,2024-03-26,To treat pulmonary arterial hypertension,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761363s000lbl.pdf,,
2024,9,Vafseo,vadadustat,2024-03-27,To treat anemia due to chronic kidney disease,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/215192s000lbl.pdf,,
2024,10,Voydeya,danicopan,2024-03-29,To treat extravascular hemolysis with paroxysmal nocturnal hemoglobinuria,,,
2024,11,Zevtera,ceftobiprole medocaril sodium,2024-04-03,"To treat certain bloodstream infections, bacterial skin and associated tissue infections, and community-acquired bacterial pneumoniaPress Release",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/218275s000lbl.pdf,https://www.fda.gov/news-events/press-announcements/fda-approves-new-antibiotic-three-different-uses,
2024,12,Lumisight,pegulicianine,2024-04-17,To use as an optical imaging agent for the detection of cancerous tissue,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/214511s000lbl.pdf,,
2024,13,Anktiva,nogapendekin alfa inbakicept-pmln,2024-04-22,To treat bladder cancer,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761336s000lbl.pdf,,
2024,14,Ojemda,tovorafenib,2024-04-23,To treat relapsed or refractory pediatric low-grade glioma,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/218033s000lbl.pdf,,
2024,15,Xolremdi,mavorixafor,2024-04-26,"To treat WHIM syndrome (warts, hypogammaglobulinemia, infections and myelokathexis)",https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/218709s000lbl.pdf,,
2024,16,Imdelltra,tarlatamab-dlle,2024-05-16,To treat extensive stage small cell lung cancer,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761344s000lbl.pdf,,
